timestamp_ms,snapshot_id,server_ts_ms,client_rx_ms,latency_ms,jitter_ms
1765321488295,329,1765321488295,1765321488295,0,0
1765321488346,330,1765321488346,1765321488346,0,0
1765321488397,331,1765321488397,1765321488397,0,0
1765321488448,332,1765321488448,1765321488448,0,0
1765321488498,333,1765321488498,1765321488498,0,0
1765321488549,334,1765321488549,1765321488549,0,0
1765321488600,335,1765321488600,1765321488600,0,0
1765321488651,336,1765321488651,1765321488651,0,0
1765321488702,337,1765321488702,1765321488702,0,0
1765321488754,338,1765321488753,1765321488753,0,0
1765321488804,339,1765321488804,1765321488804,0,0
1765321488855,340,1765321488854,1765321488854,0,0
1765321488905,341,1765321488905,1765321488905,0,0
1765321488956,342,1765321488956,1765321488956,0,0
1765321489007,343,1765321489007,1765321489007,0,0
1765321489057,344,1765321489057,1765321489057,0,0
1765321489109,345,1765321489108,1765321489108,0,0
1765321489160,346,1765321489159,1765321489159,0,0
1765321489210,347,1765321489210,1765321489210,0,0
1765321489261,348,1765321489260,1765321489260,0,0
1765321489312,349,1765321489311,1765321489312,1,1
1765321489363,350,1765321489363,1765321489363,0,1
1765321489414,351,1765321489413,1765321489414,1,1
1765321489464,352,1765321489464,1765321489464,0,1
1765321489515,353,1765321489515,1765321489515,0,0
1765321489566,354,1765321489566,1765321489566,0,0
1765321489617,355,1765321489616,1765321489617,1,1
1765321489668,356,1765321489667,1765321489668,1,0
1765321489719,357,1765321489718,1765321489718,0,1
1765321489769,358,1765321489769,1765321489769,0,0
1765321489821,359,1765321489821,1765321489821,0,0
1765321489872,360,1765321489871,1765321489871,0,0
1765321489922,361,1765321489922,1765321489922,0,0
1765321489973,362,1765321489972,1765321489973,1,1
1765321490024,363,1765321490024,1765321490024,0,1
1765321490075,364,1765321490075,1765321490075,0,0
1765321490126,365,1765321490125,1765321490125,0,0
1765321490176,366,1765321490176,1765321490176,0,0
1765321490229,367,1765321490228,1765321490228,0,0
1765321490279,368,1765321490279,1765321490279,0,0
1765321490330,369,1765321490330,1765321490330,0,0
1765321490381,370,1765321490381,1765321490381,0,0
1765321490432,371,1765321490432,1765321490432,0,0
1765321490483,372,1765321490483,1765321490483,0,0
