timestamp_ms,snapshot_id,server_ts_ms,client_rx_ms,latency_ms,jitter_ms
1765319329208,564,1765319329208,1765319329208,0,0
1765319329259,565,1765319329259,1765319329259,0,0
1765319329311,566,1765319329310,1765319329310,0,0
1765319329362,567,1765319329362,1765319329362,0,0
1765319329413,568,1765319329412,1765319329413,1,1
1765319329464,569,1765319329464,1765319329464,0,1
1765319329515,570,1765319329515,1765319329515,0,0
1765319329566,571,1765319329565,1765319329565,0,0
1765319329616,572,1765319329616,1765319329616,0,0
1765319329669,573,1765319329669,1765319329669,0,0
1765319329722,574,1765319329722,1765319329722,0,0
1765319329773,575,1765319329773,1765319329773,0,0
1765319329824,576,1765319329823,1765319329823,0,0
1765319329875,577,1765319329874,1765319329875,1,1
1765319329927,578,1765319329927,1765319329927,0,1
1765319329978,579,1765319329978,1765319329978,0,0
1765319330029,580,1765319330029,1765319330029,0,0
1765319330080,581,1765319330080,1765319330080,0,0
1765319330131,582,1765319330131,1765319330131,0,0
1765319330182,583,1765319330182,1765319330182,0,0
1765319330234,584,1765319330233,1765319330233,0,0
1765319330284,585,1765319330284,1765319330284,0,0
1765319330338,586,1765319330337,1765319330337,0,0
1765319330389,587,1765319330389,1765319330389,0,0
1765319330440,588,1765319330440,1765319330440,0,0
1765319330491,589,1765319330490,1765319330490,0,0
1765319330542,590,1765319330541,1765319330541,0,0
1765319330593,591,1765319330592,1765319330592,0,0
1765319330644,592,1765319330644,1765319330644,0,0
1765319330695,593,1765319330695,1765319330695,0,0
1765319330746,594,1765319330745,1765319330746,1,1
1765319330796,595,1765319330796,1765319330796,0,1
1765319330847,596,1765319330847,1765319330847,0,0
1765319330898,597,1765319330898,1765319330898,0,0
1765319330949,598,1765319330948,1765319330948,0,0
1765319330999,599,1765319330999,1765319330999,0,0
1765319331051,600,1765319331050,1765319331050,0,0
1765319331101,601,1765319331101,1765319331101,0,0
1765319331153,602,1765319331153,1765319331153,0,0
1765319331205,603,1765319331205,1765319331205,0,0
1765319331256,604,1765319331255,1765319331255,0,0
1765319331307,605,1765319331307,1765319331307,0,0
1765319331358,606,1765319331358,1765319331358,0,0
1765319331410,607,1765319331410,1765319331410,0,0
1765319331462,608,1765319331462,1765319331462,0,0
1765319331513,609,1765319331513,1765319331513,0,0
1765319331564,610,1765319331564,1765319331564,0,0
1765319331615,611,1765319331615,1765319331615,0,0
1765319331667,612,1765319331667,1765319331667,0,0
1765319331718,613,1765319331718,1765319331718,0,0
1765319331769,614,1765319331769,1765319331769,0,0
1765319331820,615,1765319331820,1765319331820,0,0
1765319331871,616,1765319331871,1765319331871,0,0
1765319331922,617,1765319331922,1765319331922,0,0
1765319331973,618,1765319331973,1765319331973,0,0
1765319332024,619,1765319332023,1765319332024,1,1
1765319332075,620,1765319332075,1765319332075,0,1
1765319332126,621,1765319332126,1765319332126,0,0
1765319332177,622,1765319332177,1765319332177,0,0
1765319332228,623,1765319332228,1765319332228,0,0
1765319332279,624,1765319332278,1765319332279,1,1
1765319332330,625,1765319332330,1765319332330,0,1
1765319332382,626,1765319332381,1765319332382,1,1
1765319332434,627,1765319332434,1765319332434,0,1
1765319332486,628,1765319332485,1765319332486,1,1
1765319332537,629,1765319332537,1765319332537,0,1
1765319332588,630,1765319332588,1765319332588,0,0
1765319332639,631,1765319332639,1765319332639,0,0
1765319332690,632,1765319332690,1765319332690,0,0
1765319332741,633,1765319332741,1765319332741,0,0
1765319332792,634,1765319332792,1765319332792,0,0
1765319332843,635,1765319332843,1765319332843,0,0
1765319332894,636,1765319332894,1765319332894,0,0
1765319332947,637,1765319332946,1765319332946,0,0
1765319332998,638,1765319332998,1765319332998,0,0
1765319333049,639,1765319333049,1765319333049,0,0
1765319333101,640,1765319333101,1765319333101,0,0
1765319333152,641,1765319333152,1765319333152,0,0
1765319333203,642,1765319333203,1765319333203,0,0
1765319333254,643,1765319333254,1765319333254,0,0
1765319333305,644,1765319333305,1765319333305,0,0
1765319333356,645,1765319333356,1765319333356,0,0
1765319333408,646,1765319333408,1765319333408,0,0
1765319333459,647,1765319333459,1765319333459,0,0
1765319333510,648,1765319333510,1765319333510,0,0
1765319333561,649,1765319333561,1765319333561,0,0
1765319333612,650,1765319333612,1765319333612,0,0
1765319333663,651,1765319333663,1765319333663,0,0
1765319333714,652,1765319333714,1765319333714,0,0
1765319333765,653,1765319333765,1765319333765,0,0
1765319333816,654,1765319333816,1765319333816,0,0
1765319333867,655,1765319333866,1765319333867,1,1
1765319333918,656,1765319333917,1765319333917,0,1
1765319333969,657,1765319333968,1765319333969,1,1
1765319334020,658,1765319334019,1765319334020,1,0
1765319334071,659,1765319334070,1765319334071,1,0
1765319334122,660,1765319334121,1765319334122,1,0
1765319334173,661,1765319334173,1765319334173,0,1
1765319334224,662,1765319334224,1765319334224,0,0
1765319334275,663,1765319334274,1765319334274,0,0
1765319334325,664,1765319334325,1765319334325,0,0
1765319334376,665,1765319334376,1765319334376,0,0
1765319334427,666,1765319334427,1765319334427,0,0
1765319334478,667,1765319334478,1765319334478,0,0
1765319334531,668,1765319334530,1765319334531,1,1
1765319334584,669,1765319334583,1765319334583,0,1
1765319334635,670,1765319334634,1765319334635,1,1
1765319334686,671,1765319334685,1765319334686,1,0
1765319334737,672,1765319334737,1765319334737,0,1
1765319334788,673,1765319334787,1765319334787,0,0
1765319334839,674,1765319334838,1765319334839,1,1
1765319334890,675,1765319334890,1765319334890,0,1
1765319334941,676,1765319334940,1765319334941,1,1
1765319334991,677,1765319334991,1765319334991,0,1
1765319335043,678,1765319335042,1765319335042,0,0
1765319335095,679,1765319335094,1765319335094,0,0
1765319335145,680,1765319335145,1765319335145,0,0
1765319335196,681,1765319335196,1765319335196,0,0
1765319335247,682,1765319335247,1765319335247,0,0
1765319335298,683,1765319335298,1765319335298,0,0
1765319335349,684,1765319335349,1765319335349,0,0
1765319335400,685,1765319335400,1765319335400,0,0
1765319335451,686,1765319335450,1765319335451,1,1
1765319335502,687,1765319335501,1765319335502,1,0
1765319335552,688,1765319335552,1765319335552,0,1
1765319335603,689,1765319335603,1765319335603,0,0
1765319335655,690,1765319335654,1765319335654,0,0
1765319335706,691,1765319335705,1765319335706,1,1
1765319335757,692,1765319335757,1765319335757,0,1
1765319335808,693,1765319335808,1765319335808,0,0
1765319335859,694,1765319335859,1765319335859,0,0
1765319335910,695,1765319335909,1765319335910,1,1
1765319335961,696,1765319335961,1765319335961,0,1
1765319336012,697,1765319336012,1765319336012,0,0
1765319336063,698,1765319336063,1765319336063,0,0
1765319336114,699,1765319336114,1765319336114,0,0
1765319336165,700,1765319336165,1765319336165,0,0
1765319336217,701,1765319336216,1765319336216,0,0
1765319336267,702,1765319336267,1765319336267,0,0
1765319336319,703,1765319336318,1765319336318,0,0
1765319336370,704,1765319336369,1765319336370,1,1
1765319336421,705,1765319336420,1765319336420,0,1
1765319336472,706,1765319336472,1765319336472,0,0
1765319336523,707,1765319336522,1765319336523,1,1
1765319336573,708,1765319336573,1765319336573,0,1
1765319336624,709,1765319336624,1765319336624,0,0
1765319336676,710,1765319336675,1765319336675,0,0
1765319336726,711,1765319336726,1765319336726,0,0
1765319336777,712,1765319336777,1765319336777,0,0
1765319336828,713,1765319336828,1765319336828,0,0
1765319336879,714,1765319336879,1765319336879,0,0
1765319336931,715,1765319336931,1765319336931,0,0
1765319336982,716,1765319336981,1765319336982,1,1
1765319337033,717,1765319337033,1765319337033,0,1
1765319337084,718,1765319337084,1765319337084,0,0
1765319337135,719,1765319337135,1765319337135,0,0
1765319337186,720,1765319337186,1765319337186,0,0
1765319337237,721,1765319337237,1765319337237,0,0
1765319337288,722,1765319337288,1765319337288,0,0
1765319337339,723,1765319337339,1765319337339,0,0
1765319337390,724,1765319337390,1765319337390,0,0
1765319337441,725,1765319337441,1765319337441,0,0
1765319337492,726,1765319337492,1765319337492,0,0
1765319337543,727,1765319337542,1765319337543,1,1
1765319337594,728,1765319337594,1765319337594,0,1
1765319337645,729,1765319337644,1765319337644,0,0
1765319337696,730,1765319337695,1765319337696,1,1
1765319337749,731,1765319337747,1765319337747,0,1
1765319337801,732,1765319337800,1765319337800,0,0
1765319337852,733,1765319337851,1765319337852,1,1
1765319337903,734,1765319337903,1765319337903,0,1
1765319337954,735,1765319337954,1765319337954,0,0
1765319338005,736,1765319338005,1765319338005,0,0
1765319338056,737,1765319338056,1765319338056,0,0
1765319338107,738,1765319338107,1765319338107,0,0
1765319338158,739,1765319338158,1765319338158,0,0
1765319338209,740,1765319338209,1765319338209,0,0
1765319338261,741,1765319338260,1765319338260,0,0
1765319338312,742,1765319338312,1765319338312,0,0
1765319338363,743,1765319338363,1765319338363,0,0
1765319338414,744,1765319338414,1765319338414,0,0
1765319338465,745,1765319338465,1765319338465,0,0
1765319338517,746,1765319338516,1765319338516,0,0
1765319338568,747,1765319338567,1765319338567,0,0
1765319338618,748,1765319338618,1765319338618,0,0
1765319338669,749,1765319338669,1765319338669,0,0
1765319338720,750,1765319338720,1765319338720,0,0
1765319338771,751,1765319338771,1765319338771,0,0
1765319338822,752,1765319338821,1765319338822,1,1
1765319338873,753,1765319338873,1765319338873,0,1
1765319338925,754,1765319338925,1765319338925,0,0
1765319338976,755,1765319338976,1765319338976,0,0
1765319339027,756,1765319339027,1765319339027,0,0
1765319339078,757,1765319339078,1765319339078,0,0
1765319339130,758,1765319339129,1765319339129,0,0
1765319339180,759,1765319339180,1765319339180,0,0
1765319339231,760,1765319339231,1765319339231,0,0
1765319339283,761,1765319339282,1765319339282,0,0
1765319339334,762,1765319339333,1765319339333,0,0
1765319339385,763,1765319339384,1765319339385,1,1
1765319339436,764,1765319339436,1765319339436,0,1
1765319339488,765,1765319339488,1765319339488,0,0
1765319339539,766,1765319339539,1765319339539,0,0
1765319339590,767,1765319339590,1765319339590,0,0
1765319339641,768,1765319339640,1765319339640,0,0
1765319339692,769,1765319339691,1765319339691,0,0
1765319339743,770,1765319339743,1765319339743,0,0
1765319339794,771,1765319339793,1765319339793,0,0
1765319339845,772,1765319339844,1765319339844,0,0
1765319339895,773,1765319339895,1765319339895,0,0
1765319339946,774,1765319339946,1765319339946,0,0
1765319339997,775,1765319339997,1765319339997,0,0
1765319340048,776,1765319340048,1765319340048,0,0
1765319340099,777,1765319340099,1765319340099,0,0
1765319340150,778,1765319340150,1765319340150,0,0
1765319340201,779,1765319340201,1765319340201,0,0
1765319340252,780,1765319340252,1765319340252,0,0
1765319340303,781,1765319340303,1765319340303,0,0
1765319340354,782,1765319340354,1765319340354,0,0
1765319340405,783,1765319340405,1765319340405,0,0
1765319340461,784,1765319340460,1765319340460,0,0
1765319340511,785,1765319340511,1765319340511,0,0
1765319340562,786,1765319340562,1765319340562,0,0
1765319340613,787,1765319340613,1765319340613,0,0
1765319340664,788,1765319340664,1765319340664,0,0
1765319340715,789,1765319340714,1765319340714,0,0
1765319340766,790,1765319340765,1765319340765,0,0
1765319340817,791,1765319340816,1765319340817,1,1
1765319340868,792,1765319340868,1765319340868,0,1
1765319340919,793,1765319340919,1765319340919,0,0
1765319340970,794,1765319340970,1765319340970,0,0
1765319341021,795,1765319341021,1765319341021,0,0
1765319341072,796,1765319341072,1765319341072,0,0
1765319341123,797,1765319341122,1765319341123,1,1
1765319341174,798,1765319341174,1765319341174,0,1
1765319341225,799,1765319341225,1765319341225,0,0
1765319341276,800,1765319341276,1765319341276,0,0
1765319341327,801,1765319341327,1765319341327,0,0
1765319341379,802,1765319341379,1765319341379,0,0
1765319341431,803,1765319341430,1765319341430,0,0
1765319341482,804,1765319341482,1765319341482,0,0
1765319341533,805,1765319341533,1765319341533,0,0
1765319341611,806,1765319341611,1765319341611,0,0
1765319341663,807,1765319341662,1765319341663,1,1
1765319341714,808,1765319341713,1765319341713,0,1
1765319341765,809,1765319341764,1765319341764,0,0
1765319341816,810,1765319341815,1765319341815,0,0
1765319341866,811,1765319341866,1765319341866,0,0
1765319341918,812,1765319341917,1765319341917,0,0
1765319341969,813,1765319341968,1765319341968,0,0
1765319342020,814,1765319342019,1765319342019,0,0
1765319342071,815,1765319342070,1765319342070,0,0
1765319342121,816,1765319342121,1765319342121,0,0
1765319342172,817,1765319342172,1765319342172,0,0
