timestamp_ms,snapshot_id,server_ts_ms,client_rx_ms,latency_ms,jitter_ms
1765321412355,394,1765321412354,1765321412355,1,1
1765321412405,395,1765321412405,1765321412405,0,1
1765321412456,396,1765321412456,1765321412456,0,0
1765321412507,397,1765321412507,1765321412507,0,0
1765321412559,398,1765321412559,1765321412559,0,0
1765321412609,399,1765321412609,1765321412609,0,0
1765321412661,400,1765321412660,1765321412660,0,0
1765321412712,401,1765321412711,1765321412711,0,0
1765321412763,402,1765321412762,1765321412762,0,0
1765321412813,403,1765321412813,1765321412813,0,0
1765321412864,404,1765321412864,1765321412864,0,0
1765321412915,405,1765321412915,1765321412915,0,0
1765321412966,406,1765321412966,1765321412966,0,0
1765321413017,407,1765321413016,1765321413016,0,0
1765321413068,408,1765321413067,1765321413067,0,0
1765321413119,409,1765321413119,1765321413119,0,0
1765321413170,410,1765321413170,1765321413170,0,0
1765321413221,411,1765321413221,1765321413221,0,0
1765321413272,412,1765321413272,1765321413272,0,0
1765321413323,413,1765321413322,1765321413323,1,1
1765321413373,414,1765321413373,1765321413373,0,1
1765321413424,415,1765321413424,1765321413424,0,0
1765321413475,416,1765321413475,1765321413475,0,0
1765321413527,417,1765321413526,1765321413526,0,0
1765321413578,418,1765321413578,1765321413578,0,0
1765321413629,419,1765321413628,1765321413628,0,0
1765321413679,420,1765321413679,1765321413679,0,0
1765321413730,421,1765321413730,1765321413730,0,0
1765321413781,422,1765321413780,1765321413781,1,1
1765321413832,423,1765321413831,1765321413831,0,1
1765321413883,424,1765321413882,1765321413882,0,0
1765321413933,425,1765321413933,1765321413933,0,0
1765321413984,426,1765321413984,1765321413984,0,0
1765321414035,427,1765321414035,1765321414035,0,0
1765321414086,428,1765321414086,1765321414086,0,0
1765321414137,429,1765321414136,1765321414137,1,1
1765321414189,430,1765321414188,1765321414188,0,1
1765321414239,431,1765321414239,1765321414239,0,0
1765321414290,432,1765321414290,1765321414290,0,0
1765321414341,433,1765321414341,1765321414341,0,0
1765321414391,434,1765321414391,1765321414391,0,0
1765321414442,435,1765321414442,1765321414442,0,0
1765321414493,436,1765321414493,1765321414493,0,0
1765321414544,437,1765321414544,1765321414544,0,0
1765321414595,438,1765321414594,1765321414594,0,0
1765321414645,439,1765321414645,1765321414645,0,0
1765321414696,440,1765321414696,1765321414696,0,0
1765321414747,441,1765321414747,1765321414747,0,0
1765321414798,442,1765321414798,1765321414798,0,0
1765321414849,443,1765321414849,1765321414849,0,0
1765321414900,444,1765321414900,1765321414900,0,0
1765321414951,445,1765321414951,1765321414951,0,0
1765321415002,446,1765321415002,1765321415002,0,0
1765321415053,447,1765321415053,1765321415053,0,0
1765321415104,448,1765321415103,1765321415104,1,1
1765321415154,449,1765321415154,1765321415154,0,1
1765321415205,450,1765321415205,1765321415205,0,0
1765321415256,451,1765321415255,1765321415255,0,0
1765321415306,452,1765321415306,1765321415306,0,0
1765321415358,453,1765321415357,1765321415357,0,0
1765321415408,454,1765321415408,1765321415408,0,0
1765321415459,455,1765321415459,1765321415459,0,0
1765321415510,456,1765321415510,1765321415510,0,0
1765321415561,457,1765321415561,1765321415561,0,0
1765321415612,458,1765321415611,1765321415611,0,0
1765321415663,459,1765321415662,1765321415662,0,0
1765321415714,460,1765321415713,1765321415713,0,0
1765321415765,461,1765321415764,1765321415764,0,0
1765321415815,462,1765321415815,1765321415815,0,0
1765321415866,463,1765321415866,1765321415866,0,0
1765321415917,464,1765321415916,1765321415916,0,0
1765321415968,465,1765321415968,1765321415968,0,0
1765321416018,466,1765321416018,1765321416018,0,0
1765321416069,467,1765321416069,1765321416069,0,0
1765321416120,468,1765321416120,1765321416120,0,0
1765321416171,469,1765321416170,1765321416170,0,0
1765321416221,470,1765321416221,1765321416221,0,0
1765321416272,471,1765321416272,1765321416272,0,0
1765321416323,472,1765321416323,1765321416323,0,0
1765321416374,473,1765321416374,1765321416374,0,0
1765321416425,474,1765321416425,1765321416425,0,0
1765321416476,475,1765321416476,1765321416476,0,0
1765321416528,476,1765321416528,1765321416528,0,0
1765321416578,477,1765321416578,1765321416578,0,0
1765321416629,478,1765321416629,1765321416629,0,0
1765321416680,479,1765321416680,1765321416680,0,0
1765321416731,480,1765321416731,1765321416731,0,0
1765321416782,481,1765321416781,1765321416781,0,0
1765321416834,482,1765321416833,1765321416834,1,1
1765321416885,483,1765321416884,1765321416884,0,1
1765321416935,484,1765321416935,1765321416935,0,0
1765321416986,485,1765321416986,1765321416986,0,0
1765321417037,486,1765321417037,1765321417037,0,0
