timestamp_ms,snapshot_id,server_ts_ms,client_rx_ms,latency_ms,jitter_ms
1765319300408,1,1765319300407,1765319300407,0,0
1765319300459,2,1765319300458,1765319300458,0,0
1765319300510,3,1765319300509,1765319300510,1,1
1765319300561,4,1765319300560,1765319300561,1,0
1765319300614,5,1765319300613,1765319300613,0,1
1765319300665,6,1765319300665,1765319300665,0,0
1765319300716,7,1765319300716,1765319300716,0,0
1765319300767,8,1765319300766,1765319300767,1,1
1765319300818,9,1765319300818,1765319300818,0,1
1765319300869,10,1765319300869,1765319300869,0,0
1765319300919,11,1765319300919,1765319300919,0,0
1765319300971,12,1765319300970,1765319300970,0,0
1765319301022,13,1765319301021,1765319301021,0,0
1765319301072,14,1765319301072,1765319301072,0,0
1765319301123,15,1765319301123,1765319301123,0,0
1765319301174,16,1765319301174,1765319301174,0,0
1765319301225,17,1765319301224,1765319301224,0,0
1765319301275,18,1765319301275,1765319301275,0,0
1765319301326,19,1765319301326,1765319301326,0,0
1765319301377,20,1765319301377,1765319301377,0,0
1765319301428,21,1765319301428,1765319301428,0,0
1765319301479,22,1765319301478,1765319301479,1,1
1765319301530,23,1765319301530,1765319301530,0,1
1765319301581,24,1765319301581,1765319301581,0,0
1765319301632,25,1765319301632,1765319301632,0,0
1765319301682,26,1765319301682,1765319301682,0,0
1765319301733,27,1765319301733,1765319301733,0,0
1765319301784,28,1765319301784,1765319301784,0,0
1765319301835,29,1765319301834,1765319301834,0,0
1765319301885,30,1765319301885,1765319301885,0,0
1765319301936,31,1765319301936,1765319301936,0,0
1765319301988,32,1765319301987,1765319301987,0,0
1765319302039,33,1765319302038,1765319302038,0,0
1765319302090,34,1765319302089,1765319302089,0,0
1765319302140,35,1765319302140,1765319302140,0,0
1765319302191,36,1765319302190,1765319302190,0,0
1765319302241,37,1765319302241,1765319302241,0,0
1765319302292,38,1765319302292,1765319302292,0,0
1765319302343,39,1765319302343,1765319302343,0,0
1765319302394,40,1765319302394,1765319302394,0,0
1765319302445,41,1765319302445,1765319302445,0,0
1765319302495,42,1765319302495,1765319302495,0,0
1765319302547,43,1765319302546,1765319302547,1,1
1765319302598,44,1765319302598,1765319302598,0,1
1765319302649,45,1765319302648,1765319302648,0,0
1765319302699,46,1765319302699,1765319302699,0,0
1765319302750,47,1765319302750,1765319302750,0,0
1765319302801,48,1765319302800,1765319302800,0,0
1765319302852,49,1765319302851,1765319302851,0,0
1765319302902,50,1765319302902,1765319302902,0,0
1765319302953,51,1765319302953,1765319302953,0,0
1765319303004,52,1765319303004,1765319303004,0,0
