timestamp_ms,snapshot_id,server_ts_ms,client_rx_ms,latency_ms,jitter_ms
1765319503611,204,1765319503611,1765319503611,0,0
1765319503662,205,1765319503662,1765319503662,0,0
1765319503713,206,1765319503713,1765319503713,0,0
1765319503764,207,1765319503764,1765319503764,0,0
1765319503815,208,1765319503815,1765319503815,0,0
1765319503866,209,1765319503866,1765319503866,0,0
1765319503917,210,1765319503917,1765319503917,0,0
1765319503968,211,1765319503967,1765319503967,0,0
1765319504018,212,1765319504018,1765319504018,0,0
1765319504069,213,1765319504069,1765319504069,0,0
1765319504120,214,1765319504120,1765319504120,0,0
1765319504171,215,1765319504171,1765319504171,0,0
1765319504223,216,1765319504222,1765319504223,1,1
1765319504274,217,1765319504273,1765319504273,0,1
1765319504324,218,1765319504324,1765319504324,0,0
1765319504375,219,1765319504375,1765319504375,0,0
1765319504426,220,1765319504426,1765319504426,0,0
1765319504477,221,1765319504477,1765319504477,0,0
1765319504528,222,1765319504528,1765319504528,0,0
1765319504579,223,1765319504578,1765319504579,1,1
1765319504629,224,1765319504629,1765319504629,0,1
1765319504680,225,1765319504680,1765319504680,0,0
1765319504732,226,1765319504731,1765319504731,0,0
1765319504859,227,1765319504782,1765319504782,0,0
1765319504912,228,1765319504911,1765319504911,0,0
1765319504963,229,1765319504962,1765319504962,0,0
1765319505014,230,1765319505013,1765319505013,0,0
1765319505064,231,1765319505064,1765319505064,0,0
1765319505115,232,1765319505115,1765319505115,0,0
1765319505166,233,1765319505166,1765319505166,0,0
1765319505217,234,1765319505217,1765319505217,0,0
1765319505268,235,1765319505267,1765319505268,1,1
1765319505319,236,1765319505318,1765319505318,0,1
1765319505370,237,1765319505370,1765319505370,0,0
1765319505421,238,1765319505420,1765319505420,0,0
1765319505472,239,1765319505471,1765319505471,0,0
1765319505522,240,1765319505522,1765319505522,0,0
1765319505574,241,1765319505573,1765319505573,0,0
1765319505624,242,1765319505624,1765319505624,0,0
1765319505675,243,1765319505675,1765319505675,0,0
1765319505726,244,1765319505725,1765319505725,0,0
1765319505776,245,1765319505776,1765319505776,0,0
1765319505827,246,1765319505827,1765319505827,0,0
1765319505878,247,1765319505877,1765319505877,0,0
1765319505929,248,1765319505928,1765319505928,0,0
1765319505980,249,1765319505979,1765319505980,1,1
