timestamp_ms,snapshot_id,server_ts_ms,client_rx_ms,latency_ms,jitter_ms
1765321698401,1,1765321698400,1765321698400,0,0
1765321698452,2,1765321698452,1765321698452,0,0
1765321698503,3,1765321698503,1765321698503,0,0
1765321698554,4,1765321698553,1765321698554,1,1
1765321698605,5,1765321698604,1765321698604,0,1
1765321698656,6,1765321698655,1765321698655,0,0
1765321698707,7,1765321698706,1765321698706,0,0
1765321698758,8,1765321698757,1765321698758,1,1
1765321698808,9,1765321698808,1765321698808,0,1
1765321698859,10,1765321698859,1765321698859,0,0
1765321698910,11,1765321698910,1765321698910,0,0
1765321698961,12,1765321698960,1765321698960,0,0
1765321699012,13,1765321699011,1765321699011,0,0
1765321699063,14,1765321699063,1765321699063,0,0
1765321699115,15,1765321699114,1765321699114,0,0
1765321699168,16,1765321699168,1765321699168,0,0
1765321699219,17,1765321699219,1765321699219,0,0
1765321699270,18,1765321699270,1765321699270,0,0
1765321699321,19,1765321699320,1765321699321,1,1
1765321699373,20,1765321699373,1765321699373,0,1
1765321699424,21,1765321699424,1765321699424,0,0
1765321699475,22,1765321699475,1765321699475,0,0
1765321699526,23,1765321699525,1765321699525,0,0
1765321699576,24,1765321699576,1765321699576,0,0
1765321699627,25,1765321699627,1765321699627,0,0
1765321699678,26,1765321699678,1765321699678,0,0
1765321699729,27,1765321699729,1765321699729,0,0
1765321699780,28,1765321699780,1765321699780,0,0
1765321699831,29,1765321699830,1765321699830,0,0
1765321699881,30,1765321699881,1765321699881,0,0
1765321699932,31,1765321699932,1765321699932,0,0
1765321699983,32,1765321699982,1765321699982,0,0
1765321700033,33,1765321700033,1765321700033,0,0
1765321700084,34,1765321700084,1765321700084,0,0
1765321700135,35,1765321700135,1765321700135,0,0
1765321700186,36,1765321700185,1765321700186,1,1
1765321700236,37,1765321700236,1765321700236,0,1
1765321700287,38,1765321700287,1765321700287,0,0
1765321700338,39,1765321700337,1765321700337,0,0
1765321700388,40,1765321700388,1765321700388,0,0
1765321700439,41,1765321700439,1765321700439,0,0
