timestamp_ms,snapshot_id,server_ts_ms,client_rx_ms,latency_ms,jitter_ms
1765318863872,1,1765318863872,1765318863872,0,0
1765318863923,2,1765318863923,1765318863923,0,0
1765318863974,3,1765318863973,1765318863973,0,0
1765318864024,4,1765318864024,1765318864024,0,0
1765318864076,5,1765318864075,1765318864075,0,0
1765318864127,6,1765318864126,1765318864127,1,1
1765318864177,7,1765318864177,1765318864177,0,1
1765318864228,8,1765318864228,1765318864228,0,0
1765318864279,9,1765318864279,1765318864279,0,0
1765318864329,10,1765318864329,1765318864329,0,0
1765318864380,11,1765318864380,1765318864380,0,0
1765318864431,12,1765318864431,1765318864431,0,0
1765318864482,13,1765318864482,1765318864482,0,0
1765318864533,14,1765318864533,1765318864533,0,0
1765318864584,15,1765318864583,1765318864584,1,1
1765318864634,16,1765318864634,1765318864634,0,1
1765318864685,17,1765318864685,1765318864685,0,0
1765318864736,18,1765318864736,1765318864736,0,0
1765318864787,19,1765318864786,1765318864786,0,0
1765318864838,20,1765318864838,1765318864838,0,0
1765318864889,21,1765318864888,1765318864889,1,1
1765318864940,22,1765318864939,1765318864940,1,0
1765318864990,23,1765318864990,1765318864990,0,1
1765318865041,24,1765318865041,1765318865041,0,0
1765318865093,25,1765318865092,1765318865092,0,0
1765318865144,26,1765318865143,1765318865144,1,1
1765318865194,27,1765318865194,1765318865194,0,1
1765318865245,28,1765318865245,1765318865245,0,0
1765318865296,29,1765318865296,1765318865296,0,0
1765318865346,30,1765318865346,1765318865346,0,0
1765318865397,31,1765318865397,1765318865397,0,0
1765318865448,32,1765318865448,1765318865448,0,0
1765318865499,33,1765318865499,1765318865499,0,0
1765318865550,34,1765318865549,1765318865549,0,0
1765318865601,35,1765318865601,1765318865601,0,0
1765318865652,36,1765318865652,1765318865652,0,0
1765318865703,37,1765318865702,1765318865702,0,0
1765318865753,38,1765318865753,1765318865753,0,0
1765318865804,39,1765318865804,1765318865804,0,0
1765318865855,40,1765318865855,1765318865855,0,0
1765318865906,41,1765318865906,1765318865906,0,0
1765318865957,42,1765318865957,1765318865957,0,0
1765318866008,43,1765318866008,1765318866008,0,0
1765318866059,44,1765318866059,1765318866059,0,0
1765318866110,45,1765318866110,1765318866110,0,0
1765318866161,46,1765318866161,1765318866161,0,0
1765318866212,47,1765318866212,1765318866212,0,0
1765318866262,48,1765318866262,1765318866262,0,0
1765318866314,49,1765318866313,1765318866314,1,1
1765318866364,50,1765318866364,1765318866364,0,1
1765318866415,51,1765318866415,1765318866415,0,0
1765318866466,52,1765318866466,1765318866466,0,0
1765318866517,53,1765318866516,1765318866517,1,1
1765318866568,54,1765318866567,1765318866568,1,0
1765318866619,55,1765318866618,1765318866619,1,0
1765318866670,56,1765318866669,1765318866669,0,1
1765318866720,57,1765318866720,1765318866720,0,0
1765318866772,58,1765318866771,1765318866771,0,0
1765318866822,59,1765318866822,1765318866822,0,0
1765318866874,60,1765318866873,1765318866873,0,0
1765318866929,61,1765318866928,1765318866929,1,1
1765318866980,62,1765318866980,1765318866980,0,1
1765318867031,63,1765318867031,1765318867031,0,0
1765318867082,64,1765318867081,1765318867081,0,0
1765318867133,65,1765318867132,1765318867132,0,0
1765318867183,66,1765318867183,1765318867183,0,0
1765318867234,67,1765318867234,1765318867234,0,0
1765318867285,68,1765318867284,1765318867285,1,1
1765318867336,69,1765318867335,1765318867335,0,1
1765318867387,70,1765318867387,1765318867387,0,0
1765318867438,71,1765318867438,1765318867438,0,0
1765318867489,72,1765318867489,1765318867489,0,0
1765318867540,73,1765318867540,1765318867540,0,0
1765318867591,74,1765318867590,1765318867590,0,0
1765318867641,75,1765318867641,1765318867641,0,0
1765318867692,76,1765318867692,1765318867692,0,0
1765318867742,77,1765318867742,1765318867742,0,0
