timestamp_ms,snapshot_id,server_ts_ms,client_rx_ms,latency_ms,jitter_ms
1765321479724,179,1765321479724,1765321479724,0,0
1765321479775,180,1765321479774,1765321479774,0,0
1765321479825,181,1765321479825,1765321479825,0,0
1765321479876,182,1765321479876,1765321479876,0,0
1765321479927,183,1765321479927,1765321479927,0,0
1765321479978,184,1765321479978,1765321479978,0,0
1765321480029,185,1765321480029,1765321480029,0,0
1765321480080,186,1765321480080,1765321480080,0,0
1765321480132,187,1765321480132,1765321480132,0,0
1765321480183,188,1765321480182,1765321480182,0,0
1765321480234,189,1765321480233,1765321480234,1,1
1765321480284,190,1765321480284,1765321480284,0,1
1765321480335,191,1765321480335,1765321480335,0,0
1765321480385,192,1765321480385,1765321480385,0,0
1765321480436,193,1765321480436,1765321480436,0,0
1765321480487,194,1765321480486,1765321480486,0,0
1765321480537,195,1765321480537,1765321480537,0,0
1765321480588,196,1765321480587,1765321480587,0,0
1765321480638,197,1765321480638,1765321480638,0,0
1765321480689,198,1765321480689,1765321480689,0,0
1765321480740,199,1765321480739,1765321480739,0,0
1765321480790,200,1765321480790,1765321480790,0,0
1765321480842,201,1765321480841,1765321480841,0,0
1765321480893,202,1765321480892,1765321480892,0,0
1765321480943,203,1765321480943,1765321480943,0,0
1765321480994,204,1765321480994,1765321480994,0,0
1765321481045,205,1765321481044,1765321481045,1,1
1765321481096,206,1765321481095,1765321481096,1,0
1765321481146,207,1765321481146,1765321481146,0,1
1765321481197,208,1765321481197,1765321481197,0,0
1765321481248,209,1765321481248,1765321481248,0,0
1765321481299,210,1765321481299,1765321481299,0,0
1765321481350,211,1765321481349,1765321481349,0,0
1765321481401,212,1765321481401,1765321481401,0,0
1765321481451,213,1765321481451,1765321481451,0,0
1765321481502,214,1765321481502,1765321481502,0,0
1765321481553,215,1765321481553,1765321481553,0,0
1765321481604,216,1765321481604,1765321481604,0,0
1765321481655,217,1765321481654,1765321481655,1,1
1765321481705,218,1765321481705,1765321481705,0,1
1765321481756,219,1765321481756,1765321481756,0,0
1765321481807,220,1765321481807,1765321481807,0,0
1765321481858,221,1765321481858,1765321481858,0,0
1765321481909,222,1765321481908,1765321481908,0,0
1765321481960,223,1765321481960,1765321481960,0,0
1765321482010,224,1765321482010,1765321482010,0,0
1765321482061,225,1765321482061,1765321482061,0,0
1765321482112,226,1765321482112,1765321482112,0,0
1765321482163,227,1765321482163,1765321482163,0,0
1765321482214,228,1765321482214,1765321482214,0,0
1765321482265,229,1765321482265,1765321482265,0,0
1765321482316,230,1765321482316,1765321482316,0,0
1765321482367,231,1765321482367,1765321482367,0,0
1765321482418,232,1765321482418,1765321482418,0,0
1765321482469,233,1765321482468,1765321482468,0,0
1765321482519,234,1765321482519,1765321482519,0,0
1765321482570,235,1765321482570,1765321482570,0,0
1765321482621,236,1765321482621,1765321482621,0,0
1765321482672,237,1765321482672,1765321482672,0,0
1765321482723,238,1765321482723,1765321482723,0,0
1765321482774,239,1765321482773,1765321482774,1,1
1765321482824,240,1765321482824,1765321482824,0,1
1765321482875,241,1765321482875,1765321482875,0,0
1765321482925,242,1765321482925,1765321482925,0,0
1765321482976,243,1765321482976,1765321482976,0,0
1765321483027,244,1765321483027,1765321483027,0,0
1765321483078,245,1765321483078,1765321483078,0,0
1765321483129,246,1765321483128,1765321483129,1,1
1765321483180,247,1765321483180,1765321483180,0,1
1765321483231,248,1765321483230,1765321483230,0,0
1765321483281,249,1765321483281,1765321483281,0,0
1765321483333,250,1765321483332,1765321483332,0,0
1765321483384,251,1765321483383,1765321483383,0,0
1765321483434,252,1765321483434,1765321483434,0,0
1765321483485,253,1765321483485,1765321483485,0,0
1765321483536,254,1765321483536,1765321483536,0,0
1765321483587,255,1765321483586,1765321483586,0,0
1765321483638,256,1765321483638,1765321483638,0,0
1765321483689,257,1765321483689,1765321483689,0,0
1765321483740,258,1765321483740,1765321483740,0,0
1765321483791,259,1765321483791,1765321483791,0,0
1765321483877,260,1765321483842,1765321483842,0,0
1765321483930,261,1765321483929,1765321483930,1,1
1765321483982,262,1765321483982,1765321483982,0,1
1765321484033,263,1765321484033,1765321484033,0,0
1765321484084,264,1765321484084,1765321484084,0,0
1765321484135,265,1765321484135,1765321484135,0,0
1765321484186,266,1765321484186,1765321484186,0,0
1765321484237,267,1765321484237,1765321484237,0,0
1765321484288,268,1765321484287,1765321484287,0,0
1765321484338,269,1765321484338,1765321484338,0,0
1765321484389,270,1765321484389,1765321484389,0,0
1765321484440,271,1765321484440,1765321484440,0,0
1765321484491,272,1765321484491,1765321484491,0,0
