timestamp_ms,snapshot_id,server_ts_ms,client_rx_ms,latency_ms,jitter_ms
1765321703388,99,1765321703387,1765321703387,0,0
1765321703438,100,1765321703438,1765321703438,0,0
1765321703489,101,1765321703489,1765321703489,0,0
1765321703540,102,1765321703540,1765321703540,0,0
1765321703591,103,1765321703591,1765321703591,0,0
1765321703642,104,1765321703642,1765321703642,0,0
1765321703694,105,1765321703693,1765321703694,1,1
1765321703746,106,1765321703746,1765321703746,0,1
1765321703797,107,1765321703796,1765321703796,0,0
1765321703848,108,1765321703847,1765321703847,0,0
1765321703898,109,1765321703898,1765321703898,0,0
1765321703950,110,1765321703949,1765321703949,0,0
1765321704000,111,1765321704000,1765321704000,0,0
1765321704051,112,1765321704051,1765321704051,0,0
1765321704103,113,1765321704102,1765321704103,1,1
1765321704154,114,1765321704154,1765321704154,0,1
1765321704205,115,1765321704205,1765321704205,0,0
1765321704256,116,1765321704256,1765321704256,0,0
1765321704307,117,1765321704307,1765321704307,0,0
1765321704359,118,1765321704358,1765321704359,1,1
1765321704410,119,1765321704409,1765321704410,1,0
1765321704461,120,1765321704460,1765321704460,0,1
1765321704512,121,1765321704511,1765321704512,1,1
1765321704563,122,1765321704563,1765321704563,0,1
1765321704615,123,1765321704614,1765321704614,0,0
1765321704666,124,1765321704666,1765321704666,0,0
1765321704719,125,1765321704718,1765321704719,1,1
1765321704770,126,1765321704770,1765321704770,0,1
1765321704821,127,1765321704821,1765321704821,0,0
1765321704872,128,1765321704872,1765321704872,0,0
1765321704924,129,1765321704923,1765321704924,1,1
1765321704975,130,1765321704974,1765321704975,1,0
1765321705026,131,1765321705025,1765321705025,0,1
1765321705076,132,1765321705076,1765321705076,0,0
1765321705128,133,1765321705127,1765321705127,0,0
1765321705178,134,1765321705178,1765321705178,0,0
1765321705229,135,1765321705229,1765321705229,0,0
1765321705280,136,1765321705280,1765321705280,0,0
1765321705331,137,1765321705331,1765321705331,0,0
1765321705382,138,1765321705382,1765321705382,0,0
1765321705433,139,1765321705433,1765321705433,0,0
1765321705485,140,1765321705484,1765321705484,0,0
1765321705535,141,1765321705535,1765321705535,0,0
1765321705587,142,1765321705587,1765321705587,0,0
1765321705639,143,1765321705638,1765321705638,0,0
1765321705690,144,1765321705689,1765321705689,0,0
1765321705741,145,1765321705741,1765321705741,0,0
1765321705792,146,1765321705792,1765321705792,0,0
1765321705844,147,1765321705843,1765321705843,0,0
1765321705895,148,1765321705894,1765321705894,0,0
1765321705945,149,1765321705945,1765321705945,0,0
1765321705997,150,1765321705996,1765321705996,0,0
1765321706048,151,1765321706047,1765321706047,0,0
1765321706098,152,1765321706098,1765321706098,0,0
1765321706150,153,1765321706149,1765321706149,0,0
1765321706201,154,1765321706200,1765321706200,0,0
1765321706252,155,1765321706251,1765321706251,0,0
1765321706303,156,1765321706302,1765321706302,0,0
1765321706354,157,1765321706354,1765321706354,0,0
1765321706405,158,1765321706404,1765321706404,0,0
1765321706455,159,1765321706455,1765321706455,0,0
1765321706506,160,1765321706505,1765321706506,1,1
1765321706556,161,1765321706556,1765321706556,0,1
1765321706607,162,1765321706607,1765321706607,0,0
1765321706658,163,1765321706658,1765321706658,0,0
1765321706709,164,1765321706709,1765321706709,0,0
1765321706761,165,1765321706760,1765321706760,0,0
1765321706811,166,1765321706811,1765321706811,0,0
1765321706862,167,1765321706862,1765321706862,0,0
